@relation PulsarCandidates_2022-06-24T20:17:59.807064
@attribute Profile_mean numeric
@attribute Profile_stdev numeric
@attribute Profile_skewness numeric
@attribute Profile_kurtosis numeric
@attribute DM_mean numeric
@attribute DM_stdev numeric
@attribute DM_skewness numeric
@attribute DM_kurtosis numeric
@attribute class {0,1}
@data
184.457004629,45.1523215516,-1.4683024361,4.35612482558,0.554791946411,0.122112375565,0.343191106091,-0.532431100848,?%/data/testpfd/pfds/L44aapa_beam0.dat_5.31ms_Cand.pfd
125.373780625,51.3130502149,-0.0418056054865,0.116743926968,0.605865211487,0.10388388142,-0.360517650938,-0.48957170196,?%/data/testpfd/pfds/L45aapa_beam0.dat_5.31ms_Cand.pfd
123.819470322,57.6622924499,0.265236366189,-0.445128362426,0.628990478516,0.140124698349,0.409801184405,0.160173774842,?%/data/testpfd/pfds/L46aapa_beam0.dat_5.31ms_Cand.pfd
123.273899273,60.9520828832,-0.0142854185979,-0.593014551383,0.690873184204,0.223998958245,0.934575206786,-0.0232639056775,?%/data/testpfd/pfds/L47aapa_beam0.dat_5.31ms_Cand.pfd
125.613243529,55.6507181262,0.245674918757,-0.329926280806,0.751217956543,0.240631123254,1.0092683164,0.518657141174,?%/data/testpfd/pfds/L48aapa_beam0.dat_5.31ms_Cand.pfd
122.278552193,69.082205285,0.182796637207,-0.726781222541,0.624230155945,0.115814960221,0.18871309564,0.118064970733,?%/data/testpfd/pfds/L49aapa_beam0.dat_5.31ms_Cand.pfd
108.914287221,60.3676827894,0.293560489382,-0.49893943309,0.6800025177,0.111566314205,0.19183143827,-0.279803658323,?%/data/testpfd/pfds/L4aapa_beam0.dat_5.31ms_Cand.pfd
130.371055183,63.195759848,0.00682146847784,-0.727327697847,0.849831771851,0.176667518104,0.0414824445789,-0.458220215775,?%/data/testpfd/pfds/L50aapa_beam0.dat_5.31ms_Cand.pfd
138.63823732,54.27386516,-0.60948296397,0.217747987735,0.619377593994,0.119082747613,0.184048396769,-0.1837460508,?%/data/testpfd/pfds/L51aapa_beam0.dat_5.31ms_Cand.pfd
132.229411219,62.1589547752,-0.100038536999,-0.59284556322,0.813715133667,0.181194829766,0.21769161054,-0.763844389317,?%/data/testpfd/pfds/L52aapa_beam0.dat_5.31ms_Cand.pfd
